# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
172000 163505 -433.22 730228 -117402 54162.4 394.369 761.302 -2455.33
173000 164505 -498.048 730228 -117473 54177.3 319.269 703.606 -2517.02
174000 165505 -583.088 730228 -117389 54164.4 248.092 583.807 -2581.16
175000 166505 -516.897 730228 -117541 54147.9 288.84 643.75 -2483.28
176000 167505 -543.732 730228 -117592 54100.5 248.786 626.961 -2506.94
177000 168505 -531.708 730228 -117425 54163.6 305.463 625.496 -2526.08
178000 169505 -481.616 730228 -117305 54204.9 283.328 695.683 -2423.86
179000 170505 -451.008 730228 -117597 54154.3 377.148 665.824 -2396
180000 171505 -494.974 730228 -117510 54143.5 260.91 757.111 -2502.94
181000 172505 -444.608 730228 -117504 54079.2 402.005 654.079 -2389.91
182000 173505 -468.717 730228 -117378 54217.5 319.17 667.153 -2392.48
183000 174505 -487.101 730228 -117460 54216 323.773 677.817 -2462.89
184000 175505 -471.87 730228 -117496 54155.8 371.672 721.859 -2509.14
185000 176505 -525.836 730228 -117353 54236.6 313.295 634.87 -2525.67
186000 177505 -525.21 730228 -117372 54204.9 329.776 528.703 -2434.11
187000 178505 -463.051 730228 -117432 54253.3 349.206 701.149 -2439.51
188000 179505 -492.53 730228 -117402 54169 320.73 647.873 -2446.19
189000 180505 -480.217 730228 -117525 54147 350.071 655.037 -2445.76
190000 181505 -545.175 730228 -117708 54136.1 299.254 550.541 -2485.32
191000 182505 -496.344 730228 -117603 54168.6 391.622 618.068 -2498.72
192000 183505 -468.385 730228 -117625 54154.3 369.541 617.303 -2392
193000 184505 -539.05 730228 -117571 54136.7 280.658 623.749 -2521.56
194000 185505 -512.424 730228 -117580 54125.3 263.781 620.375 -2421.43
195000 186505 -437.708 730228 -117591 54159 403.138 688.77 -2405.03
196000 187505 -537.946 730228 -117522 54217.6 344.608 570.603 -2529.05
197000 188505 -553.527 730228 -117701 54092.8 346.846 546.162 -2553.59
198000 189505 -544.664 730228 -117805 54087.5 318.038 576.923 -2528.95
199000 190505 -516.447 730228 -117803 54180.1 341.313 603.747 -2494.4
200000 191505 -561.181 730228 -117750 54178.7 306.256 595.863 -2585.66
201000 192505 -598.364 730228 -117782 54127.7 281.998 540.529 -2617.62
202000 193505 -594.195 730228 -117828 54077.4 309.942 498.483 -2591.01
203000 194505 -473.731 730228 -117845 54132.9 400.874 649.979 -2472.05
204000 195505 -500.324 730228 -117710 54199.3 366.558 659.714 -2527.25
205000 196505 -547.201 730228 -117840 54191.7 305.904 565.134 -2512.64
206000 197505 -544.199 730228 -117786 54137.5 307.162 565.737 -2505.5
207000 198505 -563.8 730228 -117874 54177.8 322.485 512.523 -2526.41
208000 199505 -543.684 730228 -117853 54126.4 353.769 492.189 -2477.01
209000 200758 -500.837 730228 -117313 54097.2 382.166 556.349 -2441.03
210000 202258 -526.314 730228 -117318 54176.8 411.517 495.274 -2485.73
211000 203758 -571.963 730228 -117325 54188.9 325.177 507.046 -2548.11
212000 205258 -529.877 730228 -117249 54160.3 317.723 536.394 -2443.75
213000 206758 -501.135 730228 -117268 54213 388.294 541.219 -2432.92
214000 208258 -522.118 730228 -117224 54170.5 362.364 536.793 -2465.51
215000 209758 -462.918 730228 -117285 54221.2 425.765 575.275 -2389.79
216000 211258 -519.14 730228 -117483 54127 361.505 556.182 -2475.11
217000 212758 -499.218 730228 -117494 54140.5 365.379 560.496 -2423.53
218000 214258 -510.851 730228 -117517 54121.3 334.804 545.859 -2413.22
219000 215758 -501.771 730228 -117458 54130.3 330.794 571.826 -2407.93
220000 217258 -571.568 730228 -117462 54132.2 275.403 493.487 -2483.6
221000 218758 -579.231 730228 -117395 54200.5 294.887 490.108 -2522.69
222000 220258 -542.337 730228 -117468 54171.9 314.943 534.146 -2476.1
223000 221758 -577.046 730228 -117234 54245.1 294.307 530.242 -2555.69
224000 223258 -578.053 730228 -117379 54171.6 328.884 486.251 -2549.29
225000 224758 -541.803 730228 -117292 54230.6 309.175 551.706 -2486.29
226000 226258 -517.781 730228 -117284 54191.3 396.197 525.589 -2475.13
227000 227758 -523.147 730228 -117385 54174.4 304.175 518.375 -2391.99
228000 229258 -479.939 730228 -117492 54109.8 375.805 630.828 -2446.45
229000 230758 -509.794 730228 -117283 54189.4 276.609 648.996 -2454.99
230000 232258 -510.084 730228 -117404 54203.6 312.176 570.795 -2413.22
231000 233758 -457.473 730228 -117396 54218.3 400.33 538.553 -2311.3
232000 235258 -481.436 730228 -117450 54152.4 384.372 495.831 -2324.51
233000 236758 -446.372 730228 -117227 54175.1 391.336 615.43 -2345.88
234000 238258 -457.26 730228 -117313 54198.7 342.918 607.284 -2321.98
235000 239758 -522.925 730228 -117437 54152.9 349.686 517.822 -2436.28
236000 241258 -529.488 730228 -117413 54207.5 276.748 553.415 -2418.63
237000 242758 -486.153 730228 -117422 54203.5 331.172 583.432 -2373.06
238000 244258 -539.978 730228 -117531 54158.6 296.371 510.209 -2426.51
239000 245758 -551.206 730228 -117518 54184.7 297.372 545.061 -2496.05
240000 247258 -506.031 730228 -117635 54174.7 296.943 595.229 -2410.27
241000 248758 -577.089 730228 -117719 54150.8 197.871 537.357 -2466.5
