# Time-averaged data for fix globalout
# TimeStep v_ppress v_vvol v_llx v_lly v_llz v_ppe v_kke v_ppx v_ppy v_ppz
1583000 -22.5746 729474 40.2325 28.2482 641.863 -105418 53532.5 -11.1263 -53.3361 -3.26149
1584000 4.93529 728152 40.2244 28.1739 642.517 -105529 53424.8 6.90209 13.6478 -5.74402
1585000 -6.92255 727681 40.1768 28.1658 643.048 -105506 53408 -5.14215 12.7186 -28.3441
1586000 3.89545 728432 40.1765 28.2051 642.819 -105478 53462.7 -7.92757 -7.70102 27.3149
1587000 0.491148 729787 40.2396 28.2138 642.807 -105347 53456.6 3.06989 -24.9658 23.3694
1588000 5.13321 728890 40.2505 28.1477 643.352 -105474 53464.6 23.7014 26.8466 -35.1484
1589000 1.59871 729411 40.3144 28.1668 642.354 -105405 53440.3 -16.7194 0.783135 20.7324
1590000 7.66886 728707 40.2191 28.1876 642.781 -105453 53476.8 10.5017 13.2144 -0.70958
1591000 -3.55139 728623 40.2147 28.1868 642.794 -105712 53370.5 14.7424 -16.0509 -9.34559
1592000 -4.90172 729088 40.2332 28.2012 642.581 -105496 53455.6 -20.1903 4.83783 0.647283
1593000 -7.82576 728715 40.222 28.1636 643.289 -105589 53459.1 15.5762 0.764126 -39.8176
1594000 28.362 728064 40.2915 28.1341 642.277 -105667 53409 22.964 23.6676 38.4545
1595000 2.74566 727702 40.2567 28.133 642.539 -105713 53396.5 12.6994 12.9251 -17.3875
1596000 -20.5163 728177 40.2839 28.1338 642.506 -105632 53453.6 -21.3775 -49.4992 9.32797
1597000 4.98741 727369 40.3038 28.0927 642.417 -105615 53475.6 -17.5253 34.5337 -2.04618
1598000 4.87321 727250 40.2826 28.1223 641.973 -105728 53469 3.18266 15.853 -4.41604
1599000 -3.89222 728148 40.2846 28.1392 642.347 -105637 53445.6 -3.28937 -19.8357 11.4484
1600000 6.3283 728634 40.3585 28.1068 642.339 -105657 53416.8 24.3208 -12.2084 6.87249
1601000 14.0591 729050 40.4361 28.0715 642.278 -105580 53424.2 -9.22483 27.1191 24.2829
1602000 -14.6385 729733 40.5082 28.0269 642.756 -105498 53426.3 -17.4347 -0.978021 -25.5026
1603000 -14.2156 729647 40.4891 28.0444 642.582 -105475 53474 6.36083 -44.2762 -4.73155
1604000 10.9126 728576 40.5015 28.0031 642.388 -105538 53426.6 -24.3483 38.4597 18.6265
1605000 1.43529 728447 40.4051 28.0508 642.712 -105622 53392.7 12.1854 6.58144 -14.461
1606000 0.1681 728596 40.3734 28.0795 642.693 -105647 53412.3 9.79108 -12.6497 3.36289
1607000 19.8385 727612 40.4063 28.0349 642.32 -105782 53450.8 -6.89707 27.0181 39.3946
1608000 -3.31074 727613 40.2857 28.1086 642.555 -105702 53426.3 21.8302 -15.8853 -15.8771
1609000 -5.08297 728635 40.3669 28.1174 641.962 -105615 53459.6 -35.3275 4.19932 15.8793
1610000 5.52163 727812 40.2893 28.1156 642.512 -105739 53399.7 16.1236 1.73962 -1.29835
1611000 -4.85815 728881 40.2877 28.1303 643.146 -105613 53397.6 -2.22962 -5.30391 -7.04092
1612000 2.6304 729004 40.3172 28.1003 643.472 -105661 53415 18.4583 -12.8908 2.32377
1613000 -6.40414 729391 40.4655 28.0137 643.436 -105443 53490.2 -4.63774 6.19881 -20.7735
1614000 10.3703 728990 40.4699 28.015 642.982 -105455 53469.1 15.2707 25.7546 -9.91438
1615000 0.908614 730471 40.4552 28.0944 642.7 -105370 53463 2.06222 -8.07061 8.73423
1616000 0.12404 728857 40.3024 28.1432 642.596 -105466 53473.6 14.6076 -13.6034 -0.632044
1617000 -2.81019 729789 40.2985 28.181 642.615 -105414 53411.3 -13.2089 -4.16368 8.94199
1618000 1.1543 728907 40.2121 28.1972 642.849 -105458 53466.6 16.4498 -20.4413 7.45443
1619000 2.33919 729183 40.2417 28.1869 642.856 -105452 53416.7 -10.3553 5.06578 12.3071
1620000 -1.20636 729173 40.1237 28.2543 643.199 -105312 53469.2 23.2019 -11.9633 -14.8577
1621000 6.21893 729404 40.1743 28.2532 642.618 -105342 53462.8 12.043 4.82339 1.79042
1622000 -3.50193 728786 40.1684 28.2184 642.961 -105525 53409.6 -20.1207 15.1047 -5.4898
1623000 -0.0315752 728337 40.1757 28.1902 643.089 -105528 53450.9 15.4142 -2.378 -13.1309
1624000 3.77279 728414 40.2247 28.1662 642.92 -105536 53508.2 8.62807 -0.614598 3.30489
1625000 -8.08186 728515 40.2452 28.1853 642.245 -105597 53425.6 -26.815 6.93074 -4.36129
1626000 10.0573 727764 40.2055 28.2027 641.822 -105667 53407.3 16.2994 16.6104 -2.73806
1627000 -3.46715 728538 40.2247 28.2372 641.413 -105516 53483.2 9.33696 -17.6899 -2.04851
1628000 -0.332357 728707 40.263 28.2059 641.663 -105610 53364.6 5.59522 2.17048 -8.76277
1629000 6.32606 728947 40.2957 28.1706 642.156 -105546 53419.1 -11.8247 6.88414 23.9187
1630000 -6.21221 729021 40.2571 28.2146 641.837 -105415 53519.5 8.96153 -27.2496 -0.348557
1631000 4.38288 728449 40.2 28.2183 642.159 -105622 53439 6.52973 21.6607 -15.0418
1632000 -1.20588 728345 40.1901 28.2159 642.279 -105567 53407.8 -7.51018 11.0396 -7.14709
1633000 4.70629 728408 40.1384 28.2647 642.052 -105657 53417.9 11.1514 7.34368 -4.37625
1634000 -2.51715 729613 40.1218 28.3439 641.583 -105765 53351.7 -3.73615 -31.3901 27.5748
1635000 7.19059 728545 40.1388 28.2877 641.646 -105544 53484.9 0.319886 12.242 9.00992
1636000 6.9557 727551 40.0773 28.2891 641.722 -105738 53426.9 -7.6181 6.65275 21.8325
1637000 -9.02897 727324 40.0968 28.2451 642.207 -105735 53410.9 16.2276 -8.86362 -34.4508
1638000 0.822398 728663 40.2314 28.2362 641.439 -105750 53420 16.4098 -18.0899 4.14728
1639000 2.68635 728384 40.2841 28.2013 641.148 -105721 53390.1 -11.648 4.71414 14.9929
1640000 2.98594 728706 40.2383 28.2529 640.988 -105654 53487.9 16.3849 -13.647 6.21997
1641000 9.76795 729602 40.3108 28.2054 641.699 -105514 53450.1 11.1861 26.0112 -7.89341
1642000 -17.3287 729645 40.271 28.2715 640.871 -105431 53442.3 -27.4984 -15.0689 -9.4186
1643000 0.667191 728704 40.21 28.2577 641.328 -105584 53438.2 13.2119 2.75691 -13.9673
1644000 10.8051 728910 40.1669 28.2947 641.357 -105449 53513.7 18.9588 -8.08489 21.5412
1645000 -11.958 728407 40.2415 28.2248 641.313 -105600 53427.8 -4.96987 -31.7326 0.828396
1646000 12.896 727190 40.2309 28.158 641.928 -105673 53411 13.1035 16.4769 9.10755
1647000 -7.79057 726960 40.2448 28.1618 641.417 -105707 53410 -15.2642 -19.4172 11.3097
1648000 -0.228346 727166 40.3515 28.0939 641.45 -105821 53393.1 -5.63001 25.4004 -20.4554
1649000 -2.11284 727905 40.3618 28.1423 640.833 -105557 53444.8 7.68996 -6.84469 -7.18379
1650000 -0.10081 728840 40.2826 28.2385 640.73 -105523 53386.7 8.72831 -12.1502 3.11945
1651000 1.47281 729019 40.31 28.2251 640.754 -105441 53472.3 23.0774 -27.0764 8.41739
1652000 -5.97897 729836 40.4 28.1751 641.179 -105439 53468.7 -45.2109 7.82826 19.4457
1653000 9.97512 729437 40.4204 28.1299 641.535 -105453 53456.4 5.54873 15.5755 8.80115
1654000 2.03678 729446 40.3427 28.2035 641.1 -105499 53411.7 -16.3818 12.2332 10.2589
1655000 -5.34319 728768 40.2942 28.1917 641.544 -105524 53423 -20.157 8.03518 -3.90773
1656000 9.5718 727820 40.2284 28.2039 641.479 -105645 53396.8 23.1976 -15.1986 20.7164
1657000 0.478736 727792 40.3011 28.1365 641.83 -105738 53403 -21.23 20.3128 2.35334
1658000 -3.06282 729727 40.3592 28.1906 641.376 -105614 53388.5 -16.9249 -8.00955 15.746
1659000 10.4154 729225 40.2602 28.2356 641.488 -105669 53409.5 21.9826 11.5291 -2.26554
1660000 8.79465 728609 40.2359 28.23 641.461 -105551 53468.8 9.45066 2.78034 14.1529
1661000 -0.160109 728405 40.184 28.2375 641.939 -105637 53505.7 17.2629 3.48723 -21.2305
1662000 -10.687 728333 40.1761 28.2412 641.918 -105561 53461.7 -17.8044 -19.2886 5.03203
1663000 4.20307 728227 40.2162 28.2233 641.592 -105592 53422.2 5.38718 1.55209 5.66993
1664000 9.26907 729160 40.3389 28.178 641.488 -105580 53430.3 2.0881 -5.01839 30.7375
1665000 -7.99962 729401 40.4084 28.1533 641.16 -105367 53523.2 -25.2004 14.6592 -13.4577
1666000 5.62216 728739 40.3512 28.1847 640.77 -105531 53435.6 6.17574 -4.20142 14.8922
1667000 8.30252 727262 40.2979 28.1536 641.024 -105849 53369 21.8738 -4.04325 7.07703
1668000 -8.09217 728526 40.339 28.1548 641.458 -105610 53444 -10.2982 11.7765 -25.7548
1669000 -0.0898146 727341 40.2683 28.1696 641.201 -105896 53376.6 11.7555 -15.7279 3.70291
1670000 2.96839 727849 40.3506 28.1385 641.05 -105700 53466.3 1.06507 -6.13245 13.9726
1671000 7.3056 727917 40.4482 28.0572 641.414 -105646 53427.9 -1.45884 21.9964 1.37921
1672000 -15.7534 727733 40.3939 28.0954 641.24 -105786 53373.3 -36.972 -9.60399 -0.684239
1673000 14.035 727892 40.2842 28.1675 641.481 -105811 53417.1 25.8238 18.4261 -2.14496
1674000 -8.61708 729580 40.338 28.2181 640.96 -105591 53466.1 6.92292 -17.9067 -14.8674
1675000 17.9047 728880 40.4069 28.1289 641.281 -105562 53478.2 13.5013 26.8657 13.347
1676000 -8.01752 729441 40.4393 28.1487 640.808 -105698 53376.6 -11.2405 -4.71353 -8.09851
1677000 -0.151901 729041 40.3644 28.1561 641.479 -105702 53392.7 -10.6489 -9.04956 19.2428
1678000 3.59887 728562 40.3617 28.1526 641.178 -105718 53391.8 -5.27256 7.29344 8.77574
1679000 -4.79651 728871 40.3236 28.1825 641.376 -105601 53443.4 11.7816 -8.29342 -17.8777
1680000 -2.45339 728912 40.2624 28.2505 640.841 -105612 53468.8 -12.2772 2.297 2.62002
1681000 8.12796 727856 40.2099 28.2464 640.839 -105664 53450.2 7.91953 -1.88271 18.3471
1682000 3.60271 728691 40.2953 28.1983 641.307 -105715 53429.8 -7.82591 28.2269 -9.59286
1683000 -11.7922 728818 40.3022 28.2251 640.699 -105663 53405.5 -17.9781 -17.413 0.0144154
1684000 12.9383 728728 40.1735 28.2744 641.554 -105547 53520 28.9236 -1.00814 10.8994
1685000 -8.17394 728959 40.2184 28.2511 641.569 -105738 53388 -39.1957 0.0594282 14.6145
1686000 15.5373 728156 40.2646 28.2103 641.052 -105692 53421.3 12.4909 23.2806 10.8403
1687000 1.98671 728622 40.3655 28.1805 640.537 -105768 53411.6 2.43811 8.98747 -5.46544
1688000 4.77485 728436 40.3805 28.1424 641.001 -105668 53488.8 17.1624 2.26759 -5.10545
1689000 -3.39472 728213 40.3387 28.1651 640.952 -105662 53426.1 -22.8575 -3.5314 16.2048
1690000 8.26422 727688 40.2537 28.1874 641.334 -105664 53507.3 20.8874 -3.76622 7.6715
1691000 -11.699 727905 40.3263 28.158 641.041 -105708 53416 -45.0641 25.7539 -15.7867
1692000 -2.20387 727338 40.2311 28.186 641.418 -105698 53467 1.28482 -9.5933 1.69687
1693000 8.45651 726922 40.2008 28.2138 640.901 -105828 53442.1 13.8601 0.363065 11.1464
1694000 -15.4924 728316 40.2815 28.2028 641.095 -105812 53388.6 -21.2388 -11.9992 -13.2392
1695000 12.8414 727333 40.2484 28.1766 641.35 -105843 53376.6 20.8368 21.3114 -3.62404
1696000 -2.69993 729048 40.3086 28.2337 640.605 -105613 53396.5 -14.75 -7.73007 14.3803
1697000 9.15462 728420 40.2524 28.1966 641.793 -105741 53492.1 23.7991 20.466 -16.8012
1698000 -3.17376 729155 40.232 28.2723 641.043 -105604 53463.4 4.40016 -18.8886 4.96718
1699000 1.42544 729064 40.2653 28.2427 641.104 -105457 53444.7 -10.7549 2.36027 12.671
1700000 5.18775 729156 40.3862 28.1574 641.205 -105542 53454.3 -2.66724 -1.74455 19.975
1701000 -5.38715 729159 40.4507 28.1048 641.382 -105488 53495.4 1.19672 -4.49781 -12.8604
1702000 11.0646 729573 40.3922 28.1808 640.942 -105679 53360.5 9.03348 3.09359 21.0667
1703000 -8.64666 728682 40.3828 28.1497 641.014 -105576 53446.4 -7.58318 -5.11068 -13.2461
1704000 10.9417 728517 40.4199 28.1041 641.32 -105769 53379.9 12.8236 12.0171 7.9845
1705000 -3.58631 729444 40.3983 28.1733 640.901 -105617 53498.9 -17.664 0.166818 6.73829
1706000 -8.15398 729024 40.3307 28.1918 641.185 -105639 53469.5 -1.92581 -10.2591 -12.277
1707000 18.2031 728621 40.3077 28.1833 641.39 -105771 53409.4 11.4857 32.966 10.1575
1708000 -2.55445 729375 40.3306 28.1874 641.596 -105535 53463.9 -9.07537 -6.42425 7.83625
1709000 -19.1515 729153 40.3528 28.1653 641.549 -105624 53451.6 -3.41787 -27.8656 -26.1709
1710000 18.0269 728341 40.3936 28.1074 641.507 -105737 53453.5 9.79609 26.5072 17.7774
1711000 -2.29263 728204 40.4048 28.0981 641.42 -105738 53474.4 10.5067 -6.1552 -11.2294
1712000 3.52207 728495 40.3651 28.1353 641.46 -105780 53394.5 5.15039 -10.2027 15.6185
1713000 -13.471 728912 40.4509 28.0964 641.351 -105711 53389.5 -12.3262 -16.2812 -11.8057
1714000 7.51134 728545 40.4693 28.0941 640.792 -105701 53477.8 -22.2203 15.4123 29.342
1715000 -1.80836 727636 40.3675 28.1434 640.481 -105863 53386.9 -3.72341 -0.690043 -1.01164
1716000 7.39876 728455 40.3701 28.1712 640.528 -105650 53496.7 14.8359 0.396931 6.96345
1717000 -2.51685 727862 40.4441 28.1191 640.019 -105749 53480 -13.8925 0.677652 5.66428
1718000 -0.895873 727277 40.345 28.1402 640.595 -105949 53394.4 -4.65586 10.2496 -8.28137
1719000 12.6357 727741 40.2637 28.2 640.935 -105794 53471 16.3527 -2.42486 23.9791
1720000 -14.9 727367 40.3189 28.1266 641.398 -105967 53391.7 -12.8019 -12.9029 -18.9951
1721000 8.0675 727603 40.4181 28.0705 641.309 -105906 53377.8 1.14296 15.2986 7.76092
1722000 12.941 727004 40.2976 28.1279 641.386 -105773 53401.2 26.882 3.89273 8.04812
1723000 -8.75487 726871 40.2455 28.1609 641.348 -105652 53440.4 6.99035 -42.2694 9.01439
1724000 8.58215 726926 40.2771 28.1346 641.492 -105640 53376.8 21.1395 28.3018 -23.6949
1725000 -16.3543 728559 40.4335 28.1245 640.677 -105612 53394.4 -50.402 -6.02494 7.36415
1726000 13.3239 727205 40.2958 28.1503 641.083 -105665 53418.7 30.0925 8.19767 1.68142
1727000 6.66765 727656 40.2839 28.1922 640.715 -105610 53437.6 26.2098 -11.3777 5.1709
1728000 -8.15074 727819 40.3529 28.1627 640.436 -105655 53436.7 -39.6726 18.047 -2.82665
1729000 -2.3968 727999 40.2712 28.2178 640.639 -105709 53394.7 12.3696 -11.3291 -8.23091
1730000 8.22169 727943 40.4215 28.123 640.359 -105486 53518.7 -18.8532 20.3239 23.1944
1731000 9.91345 728411 40.3667 28.1882 640.157 -105559 53464.3 36.7566 -6.40267 -0.613544
1732000 -2.97446 727864 40.4194 28.1086 640.651 -105524 53524.4 -18.2107 17.7566 -8.46926
1733000 11.8973 728135 40.4102 28.1224 640.72 -105560 53511.5 12.6627 7.88554 15.1438
1734000 -25.6478 728165 40.2958 28.1979 640.844 -105732 53432.6 0.475283 -22.7366 -54.682
1735000 10.9177 728243 40.2683 28.222 640.804 -105719 53432.5 5.73903 4.06594 22.9481
1736000 -8.11731 727990 40.2229 28.2367 640.97 -105673 53524.9 -12.3114 -12.1812 0.140616
1737000 -1.59546 727507 40.2535 28.1848 641.237 -105769 53469 -4.27974 -0.292378 -0.214255
1738000 13.602 726900 40.2253 28.1858 641.128 -105705 53434.2 13.8033 12.192 14.8109
1739000 -3.73707 727082 40.2083 28.2088 641.037 -105712 53403.1 -14.8707 8.05794 -4.39847
1740000 -4.4595 727024 40.1098 28.2662 641.255 -105880 53386.5 -2.68411 -9.63653 -1.05787
1741000 -2.8522 726699 40.1042 28.2408 641.635 -105947 53393.3 7.66197 -20.495 4.27641
1742000 -6.19101 727116 40.161 28.219 641.591 -105773 53448.1 -9.78776 10.6983 -19.4836
1743000 17.5845 727807 40.2002 28.2644 640.543 -105601 53446.2 25.8562 5.07176 21.8257
1744000 0.819404 728300 40.2114 28.2359 641.445 -105419 53489.5 10.2309 4.20978 -11.9825
1745000 -14.6034 729012 40.2413 28.2907 640.353 -105534 53377.8 -24.463 -11.4977 -7.84943
1746000 10.863 727584 40.1368 28.2939 640.689 -105676 53431.8 17.7614 5.20286 9.62487
1747000 -13.9056 729118 40.3082 28.2423 640.48 -105385 53449.1 -33.6471 11.0444 -19.1142
1748000 9.76134 728491 40.3135 28.2408 639.878 -105564 53444.1 -2.16622 6.07107 25.3792
1749000 7.01507 728361 40.2924 28.2264 640.424 -105622 53408.5 13.1368 -5.24063 13.1491
1750000 -16.2214 728434 40.36 28.1821 640.423 -105578 53395 -36.0856 6.86264 -19.4413
1751000 -0.260058 728504 40.3133 28.2142 640.497 -105540 53468.9 6.83052 -5.41691 -2.19379
1752000 -4.02445 728505 40.2708 28.2539 640.271 -105671 53387.5 -6.83099 -0.139683 -5.10268
1753000 -5.91362 728163 40.2945 28.2153 640.468 -105727 53437.2 8.64631 -27.7201 1.33289
1754000 11.4305 728284 40.3852 28.1739 640.077 -105664 53428.3 -1.37515 24.3716 11.2952
1755000 2.47622 728052 40.2792 28.2551 639.713 -105650 53475.9 13.0667 1.43074 -7.06877
1756000 0.609482 728916 40.267 28.2787 640.131 -105750 53391.4 3.61412 0.0590031 -1.84468
1757000 5.24011 728585 40.2898 28.2263 640.667 -105652 53430.3 8.88663 15.9207 -9.08705
1758000 -11.4141 728384 40.268 28.2624 640.016 -105656 53480.3 -14.4098 -34.7122 14.8799
1759000 16.3837 727499 40.2799 28.2275 639.84 -105735 53479.7 19.3133 30.2382 -0.400434
1760000 -0.49295 727536 40.3454 28.1863 639.768 -105730 53452.7 9.91339 -11.2263 -0.165979
1761000 -1.70537 727925 40.4179 28.1462 639.872 -105667 53431.3 -7.97662 23.7728 -20.9123
1762000 0.305826 728857 40.4107 28.1771 640.104 -105538 53462.2 10.2885 -23.452 14.081
1763000 7.64832 728659 40.4431 28.1379 640.308 -105611 53369.6 2.3416 15.6174 4.98593
1764000 -10.4567 729125 40.4441 28.1643 640.1 -105628 53449.4 -8.72645 -8.86965 -13.7741
1765000 8.9279 729308 40.4867 28.1205 640.583 -105620 53503 -16.4248 20.5655 22.643
1766000 -5.44358 728167 40.3728 28.1581 640.528 -105751 53508.7 2.5709 -2.03362 -16.868
1767000 11.3765 727951 40.3178 28.1953 640.368 -105749 53477.4 17.4398 -26.1971 42.8868
1768000 -14.8266 728407 40.3269 28.2216 640.026 -105675 53379.5 -3.60589 -21.2652 -19.6088
1769000 -1.58007 728539 40.4597 28.1203 640.34 -105616 53426.7 -8.5852 17.021 -13.176
1770000 12.1684 728912 40.4012 28.1696 640.472 -105588 53477.2 23.9292 14.2603 -1.68416
1771000 -5.43939 728101 40.3954 28.1517 640.259 -105740 53397.8 -18.8199 -8.98646 11.4882
1772000 10.1978 728477 40.3647 28.1814 640.403 -105830 53464.1 24.4853 -15.8074 21.9154
1773000 -16.6465 728483 40.4615 28.1175 640.327 -105677 53468.2 -28.1513 10.4129 -32.2011
1774000 11.5231 727745 40.3798 28.154 640.141 -105613 53495.1 25.3137 -20.1617 29.4171
1775000 2.97154 728280 40.5229 28.0865 639.883 -105587 53474.9 -13.7683 17.7387 4.94424
1776000 -5.42553 728308 40.5686 28.0296 640.484 -105584 53480.9 17.2988 -10.1818 -23.3935
1777000 9.20423 727776 40.5561 28.0268 640.276 -105664 53474.3 7.45801 -5.7991 25.9538
1778000 -11.7622 728242 40.5927 27.991 640.929 -105609 53439.3 -23.0843 27.3725 -39.5749
1779000 9.28472 728225 40.5255 28.0373 640.918 -105811 53346.8 8.88865 -1.86851 20.834
1780000 1.33927 729053 40.5675 28.0341 641.055 -105649 53403.5 -7.69435 6.8308 4.88136
1781000 -2.84893 728582 40.478 28.1281 639.91 -105732 53458 -4.60587 -0.150042 -3.79088
1782000 -7.87486 728506 40.4879 28.0989 640.352 -105739 53424.2 -8.55293 -2.98064 -12.091
1783000 -0.182187 728595 40.4774 28.102 640.526 -105639 53472 -9.34532 8.20765 0.591111
1784000 -2.18471 728669 40.3883 28.1806 640.213 -105648 53427.9 17.5199 -20.0522 -4.02182
1785000 3.39246 728917 40.4113 28.1803 640.072 -105630 53424.9 -17.547 16.7033 11.0211
1786000 8.12818 729621 40.3852 28.2231 640.135 -105460 53486.4 11.3328 7.48987 5.56193
1787000 2.42919 730152 40.3564 28.2486 640.479 -105551 53482.4 17.8093 7.5422 -18.0639
1788000 -7.29282 730256 40.4021 28.2673 639.419 -105588 53436.9 -4.647 -34.9656 17.7342
1789000 3.59507 729529 40.4193 28.196 640.127 -105513 53439.9 -14.1586 24.8559 0.0879732
1790000 16.7677 729113 40.3835 28.203 640.17 -105561 53466.4 39.8228 3.89186 6.58832
1791000 -5.32652 730263 40.4811 28.1683 640.423 -105362 53505.2 -0.0840038 -17.1915 1.29598
1792000 -1.94361 729775 40.532 28.1177 640.341 -105513 53450.1 4.216 5.82637 -15.8732
1793000 -1.51353 729540 40.5566 28.1136 639.839 -105447 53434.6 -12.839 -16.9735 25.2719
1794000 -4.52927 728995 40.5192 28.0822 640.669 -105649 53458 -11.8043 13.1324 -14.9159
1795000 0.519836 729474 40.527 28.1266 639.953 -105566 53404.1 -11.3153 -24.5764 37.4512
1796000 -3.63015 729055 40.5114 28.1155 640.085 -105587 53468.7 -16.9744 22.1737 -16.0897
1797000 13.7131 729050 40.4589 28.1573 639.959 -105516 53447.5 0.357177 17.9532 22.8288
1798000 -10.1367 728712 40.3922 28.196 639.84 -105434 53453.1 -8.63428 -17.6895 -4.08644
1799000 8.236 728557 40.4104 28.1674 640.064 -105531 53468.3 18.5081 19.5497 -13.3498
1800000 -8.38675 728917 40.3822 28.2067 639.937 -105602 53452.8 3.82042 -21.6987 -7.28194
1801000 -1.10158 728944 40.4515 28.1477 640.201 -105597 53404.9 -8.77797 10.9044 -5.43113
1802000 2.63154 730235 40.5089 28.1742 639.826 -105491 53476.2 -4.68739 -3.51357 16.0956
1803000 -5.16443 730033 40.4538 28.167 640.682 -105559 53412.2 8.23992 6.05319 -29.7864
1804000 6.90901 729280 40.4939 28.1266 640.307 -105522 53380 1.80897 -3.0515 21.9696
1805000 6.10206 728998 40.5369 28.0788 640.468 -105492 53411.1 19.2537 -10.244 9.29652
1806000 -6.34597 730088 40.6395 28.0477 640.517 -105396 53431.5 -24.2271 17.9545 -12.7653
1807000 -0.575732 729237 40.4752 28.1203 640.708 -105524 53407.5 13.6435 -13.4414 -1.92932
1808000 2.74658 728471 40.3902 28.12 641.389 -105605 53434.1 -1.91983 18.6822 -8.5226
1809000 -1.05239 728626 40.3747 28.1436 641.234 -105775 53390.7 -4.40749 2.77264 -1.52233
1810000 -2.54534 729491 40.4567 28.1425 640.718 -105412 53465.1 -10.574 -1.54197 4.47994
1811000 5.88542 730126 40.4607 28.1949 640.02 -105429 53449.4 -11.265 2.94976 25.9715
1812000 9.72398 730063 40.4049 28.2122 640.456 -105353 53440.8 32.6595 -0.905022 -2.58255
1813000 4.01 730301 40.4695 28.1866 640.225 -105478 53416.1 0.86623 25.7064 -14.5426
1814000 -7.86563 730143 40.5103 28.1469 640.343 -105354 53422.2 -18.8771 9.07684 -13.7966
1815000 -4.79661 729797 40.3301 28.264 640.234 -105480 53394.3 15.9909 -30.8327 0.451989
1816000 7.98018 728957 40.4448 28.1502 640.264 -105533 53400.1 -0.582155 -2.24873 26.7714
1817000 -8.56418 729279 40.4474 28.1444 640.635 -105576 53454 -14.6809 -3.81674 -7.19495
1818000 17.2639 729022 40.4207 28.1674 640.31 -105647 53459.5 16.5864 14.6268 20.5786
1819000 1.2135 729093 40.4558 28.1265 640.748 -105528 53406.3 10.6184 18.776 -25.7538
1820000 -6.62622 729367 40.4392 28.1816 639.997 -105370 53458.6 7.23689 -31.96 4.84448
1821000 0.247207 728462 40.5432 28.0658 640.194 -105497 53464 -26.9694 28.3081 -0.597083
1822000 -13.653 728847 40.4757 28.13 640.137 -105478 53429.3 -10.2105 -13.2523 -17.4963
1823000 13.7088 729203 40.4698 28.1547 639.98 -105201 53492.9 -11.748 5.08077 47.7937
1824000 6.12472 728515 40.4159 28.1503 640.329 -105456 53366.5 9.83848 -6.41387 14.9495
1825000 -5.68484 728698 40.4956 28.1073 640.207 -105468 53439.2 -3.2967 2.79079 -16.5486
1826000 7.81403 728737 40.487 28.1213 640.059 -105480 53475.9 12.7303 3.62632 7.08544
1827000 5.36104 728653 40.4042 28.1343 641.001 -105506 53488.1 24.2682 18.966 -27.151
1828000 3.80875 728718 40.3584 28.2095 640.074 -105657 53381.8 12.9996 -6.52029 4.94691
1829000 -4.29463 728613 40.3844 28.1809 640.221 -105757 53401.7 -18.1235 14.3402 -9.10063
1830000 -11.8557 729001 40.4405 28.1658 640.013 -105575 53475.2 -15.9226 -19.3954 -0.249145
1831000 12.0059 727557 40.3745 28.1325 640.549 -105733 53444 14.6753 19.5366 1.80569
1832000 1.37221 727759 40.3357 28.1629 640.651 -105574 53494.6 20.9786 -22.5389 5.67688
1833000 -13.7198 727858 40.3903 28.1581 639.982 -105634 53409.1 -26.9639 -20.8416 6.64597
1834000 10.1801 727486 40.2892 28.1996 640.313 -105672 53452.7 1.09373 21.5391 7.9074
1835000 3.8798 727568 40.2107 28.2629 640.2 -105909 53371.3 27.2839 -4.39175 -11.2528
1836000 -0.290817 727832 40.147 28.3161 640.243 -105912 53382.4 25.127 -9.72704 -16.2724
1837000 -0.457087 727628 40.2419 28.2687 639.625 -105669 53462.7 -15.0205 11.6632 1.98605
1838000 -7.80825 728284 40.2955 28.2517 639.735 -105578 53500.3 -0.0811872 -18.2106 -5.13299
1839000 6.76836 727483 40.3415 28.1425 640.778 -105624 53445.6 -22.3506 44.0054 -1.34967
1840000 12.975 727146 40.2151 28.2425 640.219 -105792 53444.7 50.0159 -25.0476 13.9566
1841000 -6.06203 728328 40.3405 28.2044 640.132 -105736 53401.4 -7.04446 -5.53808 -5.60355
1842000 5.85728 728433 40.3993 28.1781 639.889 -105758 53435.5 -13.6665 16.5458 14.6925
1843000 2.68229 728100 40.3506 28.1814 640.293 -105935 53382.6 11.9311 -5.42281 1.53855
1844000 -0.394777 728019 40.3981 28.1822 639.452 -105849 53441.8 -6.66724 7.15205 -1.66915
1845000 -6.58835 727746 40.3014 28.2202 639.881 -105861 53435.5 -3.10752 -21.1123 4.45482
1846000 -2.43201 726940 40.1993 28.2459 640.212 -105787 53474.8 0.313954 2.64298 -10.253
1847000 17.8545 727786 40.3256 28.213 639.696 -105713 53534.1 -3.16647 22.8946 33.8354
1848000 -10.3335 727629 40.3374 28.1744 640.248 -105858 53393.9 -14.843 4.25426 -20.4116
1849000 9.65289 727269 40.2882 28.2028 640.067 -105906 53389.1 28.2377 -6.22812 6.94904
1850000 0.742781 728512 40.3993 28.1796 639.925 -105806 53410.7 -19.1856 17.8718 3.54219
1851000 -12.4055 728335 40.3263 28.2201 640.007 -105775 53431.3 0.386173 -36.7095 -0.893103
1852000 12.797 727698 40.4053 28.1346 640.136 -105733 53490 -2.78629 37.596 3.58139
1853000 -14.8886 728291 40.3737 28.1595 640.594 -105659 53433.7 -19.6716 5.22374 -30.2179
