# Time-averaged data for fix globalout
# TimeStep v_ppress v_vvol v_llx v_lly v_llz v_ppe v_kke v_ppx v_ppy v_ppz
567000 -569.639 730228 39.97 26.95 677.9 -105868 53455.8 28.511 132.772 -1870.2
568000 -617.059 730228 39.97 26.95 677.9 -105993 53398.7 -38.6993 -9.57494 -1802.9
569000 -634.52 730228 39.97 26.95 677.9 -106002 53359.3 -44.407 -8.77339 -1850.38
570000 -563.418 730228 39.97 26.95 677.9 -106002 53410.7 -14.5117 131.007 -1806.75
571000 -634.689 730228 39.97 26.95 677.9 -105882 53403.2 -78.6379 63.9064 -1889.33
572000 -665.486 730228 39.97 26.95 677.9 -106012 53465.9 -120.451 56.4731 -1932.48
573000 -620.581 730228 39.97 26.95 677.9 -105968 53386.3 -40.0318 91.6174 -1913.33
574000 -609.457 730228 39.97 26.95 677.9 -105810 53483.8 -37.7397 65.8226 -1856.45
575000 -619.352 730228 39.97 26.95 677.9 -105930 53455.6 -76.6887 35.5769 -1816.94
576000 -650.906 730228 39.97 26.95 677.9 -106047 53479.3 -127.276 6.97718 -1832.42
577000 -603.357 730228 39.97 26.95 677.9 -105868 53416 -92.5833 106.158 -1823.64
578000 -671.441 730228 39.97 26.95 677.9 -105795 53473.6 -147.977 -29.2111 -1837.13
579000 -548.244 730228 39.97 26.95 677.9 -105949 53451.7 -2.26009 101.629 -1744.1
580000 -626.478 730228 39.97 26.95 677.9 -105952 53515.1 -160.317 101.364 -1820.48
581000 -572.552 730228 39.97 26.95 677.9 -106151 53347.9 -3.96423 98.1961 -1811.89
582000 -581.794 730228 39.97 26.95 677.9 -106002 53406.4 -42.5005 68.9668 -1771.85
583000 -612.762 730228 39.97 26.95 677.9 -105839 53383.5 -55.4632 100.337 -1883.16
584000 -598.968 730228 39.97 26.95 677.9 -105953 53396.7 10.0925 55.0919 -1862.09
585000 -653.915 730228 39.97 26.95 677.9 -105793 53465.7 -75.417 -45.8739 -1840.45
586000 -578.17 730228 39.97 26.95 677.9 -105821 53484.3 -13.8422 86.8365 -1807.5
587000 -671.719 730228 39.97 26.95 677.9 -105823 53437.3 -157.437 42.6963 -1900.42
588000 -563.569 730228 39.97 26.95 677.9 -106015 53386.5 -89.8566 185.329 -1786.18
589000 -640.197 730228 39.97 26.95 677.9 -105858 53428.5 -92.7502 119.214 -1947.05
590000 -603.848 730228 39.97 26.95 677.9 -105801 53411.1 -65.1672 137.785 -1884.16
591000 -608.527 730228 39.97 26.95 677.9 -106044 53396.2 -86.8038 130.39 -1869.17
592000 -605.67 730228 39.97 26.95 677.9 -105988 53372.6 -73.82 124.922 -1868.11
593000 -616.623 730228 39.97 26.95 677.9 -105936 53417.1 -109.468 97.2129 -1837.61
594000 -590.32 730228 39.97 26.95 677.9 -105940 53482 -112.937 131.927 -1789.95
595000 -552.4 730228 39.97 26.95 677.9 -105874 53481.4 -55.1063 171.18 -1773.27
596000 -566.135 730228 39.97 26.95 677.9 -105859 53439.1 -0.400781 129.583 -1827.59
597000 -612.952 730228 39.97 26.95 677.9 -105683 53485.3 -103.774 91.8382 -1826.92
598000 -626.096 730228 39.97 26.95 677.9 -105896 53359.6 -120.133 78.3562 -1836.51
599000 -597.291 730228 39.97 26.95 677.9 -105785 53457 -53.8369 101.525 -1839.56
600000 -538.374 730228 39.97 26.95 677.9 -106036 53358.1 -8.85407 159.099 -1765.37
601000 -543.648 730228 39.97 26.95 677.9 -105756 53411 -94.193 164.641 -1701.39
602000 -560.905 730228 39.97 26.95 677.9 -105779 53405.1 -85.9355 165.328 -1762.11
603000 -565.637 730228 39.97 26.95 677.9 -105766 53426.3 -53.9637 67.6126 -1710.56
604000 -506.728 730228 39.97 26.95 677.9 -105846 53360 -33.3368 159.978 -1646.83
605000 -579.873 730228 39.97 26.95 677.9 -105943 53394.2 -44.1402 132.809 -1828.29
606000 -589.742 730228 39.97 26.95 677.9 -105749 53482.6 -80.6736 57.0397 -1745.59
607000 -583.037 730228 39.97 26.95 677.9 -105802 53456.1 -98.6786 80.2566 -1730.69
608000 -567.557 730228 39.97 26.95 677.9 -105803 53453.2 -29.8508 62.5354 -1735.35
609000 -543.021 730228 39.97 26.95 677.9 -105845 53475.9 -55.3679 156.399 -1730.1
610000 -518.527 730228 39.97 26.95 677.9 -105870 53453.8 35.1299 145.276 -1735.99
611000 -567.26 730228 39.97 26.95 677.9 -105892 53376.5 25.8382 27.8574 -1755.48
612000 -585.104 730228 39.97 26.95 677.9 -105892 53417.3 -41.9907 84.651 -1797.97
613000 -512.829 730228 39.97 26.95 677.9 -105906 53426.8 57.0757 171.853 -1767.42
614000 -505.591 730228 39.97 26.95 677.9 -105745 53520.9 26.9334 197.753 -1741.46
615000 -500.087 730228 39.97 26.95 677.9 -105796 53478.9 -6.05003 178.781 -1672.99
616000 -486.399 730228 39.97 26.95 677.9 -105788 53512.4 35.61 217.389 -1712.19
617000 -484.748 730228 39.97 26.95 677.9 -105729 53491.1 10.1282 190.7 -1655.07
618000 -593.89 730228 39.97 26.95 677.9 -105837 53472.8 -119.882 85.7547 -1747.54
619000 -614.954 730228 39.97 26.95 677.9 -105890 53423.6 -97.637 96.3078 -1843.53
620000 -563.017 730228 39.97 26.95 677.9 -105975 53450.8 -119.215 149.051 -1718.89
621000 -550.446 730228 39.97 26.95 677.9 -105930 53458.2 -9.23599 65.5931 -1707.7
622000 -529.804 730228 39.97 26.95 677.9 -105912 53472.3 -17.6385 53.1186 -1624.89
623000 -604.954 730228 39.97 26.95 677.9 -105953 53383.6 -99.1783 -0.265345 -1715.42
624000 -625.573 730228 39.97 26.95 677.9 -105827 53427.3 -102.989 20.5642 -1794.29
625000 -758.937 730228 39.97 26.95 677.9 -106021 53314.6 -252.037 -85.903 -1938.87
626000 -662.181 730228 39.97 26.95 677.9 -105986 53446 -172.304 -11.3425 -1802.9
627000 -651.222 730228 39.97 26.95 677.9 -105858 53445.1 -96.5512 -46.4787 -1810.64
628000 -570.321 730228 39.97 26.95 677.9 -105954 53377 -64.535 63.8628 -1710.29
629000 -551.459 730228 39.97 26.95 677.9 -105992 53378.1 47.9747 39.4857 -1741.84
630000 -683.9 730228 39.97 26.95 677.9 -105964 53375.9 -109.259 -11.2405 -1931.2
631000 -566.365 730228 39.97 26.95 677.9 -106015 53430.1 -51.0807 74.7334 -1722.75
632000 -563.659 730228 39.97 26.95 677.9 -106143 53466.6 -11.2672 127.04 -1806.75
633000 -554.646 730228 39.97 26.95 677.9 -105950 53477.7 -133.292 125.373 -1656.02
634000 -585.186 730228 39.97 26.95 677.9 -106086 53467 -57.3072 73.8226 -1772.07
635000 -602.886 730228 39.97 26.95 677.9 -106123 53346.3 -60.4691 14.9102 -1763.1
636000 -671.472 730228 39.97 26.95 677.9 -105841 53468.4 -249.225 50.2587 -1815.45
637000 -681.629 730228 39.97 26.95 677.9 -105984 53351 -180.576 -23.0338 -1841.28
638000 -590.276 730228 39.97 26.95 677.9 -105756 53487.8 -72.5564 57.9289 -1756.2
639000 -577.997 730228 39.97 26.95 677.9 -105866 53458.9 -84.9309 66.6856 -1715.74
640000 -520.913 730228 39.97 26.95 677.9 -105997 53397.2 -33.6355 112.416 -1641.52
641000 -548.144 730228 39.97 26.95 677.9 -106019 53418.9 -117.319 132.275 -1659.39
642000 -607.312 730228 39.97 26.95 677.9 -105646 53586 -192.449 137.33 -1766.82
643000 -604.171 730228 39.97 26.95 677.9 -105794 53471.7 -97.4335 51.8625 -1766.94
644000 -562.959 730228 39.97 26.95 677.9 -105958 53452.2 -57.1293 81.5321 -1713.28
645000 -519.662 730228 39.97 26.95 677.9 -105902 53480.2 -33.7882 185.239 -1710.44
646000 -542.989 730228 39.97 26.95 677.9 -105921 53424 -59.3759 106.05 -1675.64
647000 -485.123 730228 39.97 26.95 677.9 -106138 53419.8 32.9963 191.841 -1680.21
648000 -525.85 730228 39.97 26.95 677.9 -105843 53458.8 -18.1986 139.005 -1698.36
649000 -533.227 730228 39.97 26.95 677.9 -106015 53430.1 -12.3237 96.681 -1684.04
650000 -625.986 730228 39.97 26.95 677.9 -105838 53469.2 -84.3777 -14.0378 -1779.54
651000 -559.664 730228 39.97 26.95 677.9 -105774 53536 -27.591 71.8926 -1723.29
652000 -601.166 730228 39.97 26.95 677.9 -106144 53347.3 -148.459 92.8153 -1747.85
653000 -508.836 730228 39.97 26.95 677.9 -105883 53478.2 89.6149 86.7223 -1702.85
654000 -648.332 730228 39.97 26.95 677.9 -106005 53396.7 -113.409 -17.8746 -1813.71
655000 -584.406 730228 39.97 26.95 677.9 -105826 53479.1 -55.88 56.0193 -1753.36
656000 -593.525 730228 39.97 26.95 677.9 -105972 53420 -19.7193 78.2168 -1839.07
657000 -588.409 730228 39.97 26.95 677.9 -105868 53452.4 -15.3284 48.4765 -1798.38
658000 -548.945 730228 39.97 26.95 677.9 -105956 53417 1.49779 156.079 -1804.41
659000 -637.109 730228 39.97 26.95 677.9 -105998 53379.6 -122.767 64.972 -1853.53
660000 -634.73 730228 39.97 26.95 677.9 -105987 53404.5 -92.7743 39.175 -1850.59
661000 -569.703 730228 39.97 26.95 677.9 -105860 53448.7 -30.2105 112.737 -1791.64
662000 -567.092 730228 39.97 26.95 677.9 -105966 53474.2 -61.6968 121.607 -1761.19
663000 -641.208 730228 39.97 26.95 677.9 -106087 53413.4 -103.766 18.2792 -1838.14
664000 -607.426 730228 39.97 26.95 677.9 -105999 53366.1 -94.8199 26.589 -1754.05
665000 -604.694 730228 39.97 26.95 677.9 -105803 53536.6 -21.5566 -79.5076 -1713.02
666000 -609.196 730228 39.97 26.95 677.9 -105949 53456.5 -41.2977 -57.8247 -1728.47
667000 -612.402 730228 39.97 26.95 677.9 -105897 53439.7 -33.3966 -53.5536 -1750.26
668000 -711.816 730228 39.97 26.95 677.9 -105858 53474.3 -164.688 -116.603 -1854.16
669000 -586.742 730228 39.97 26.95 677.9 -105965 53440.5 -70.4041 89.5699 -1779.39
670000 -623.464 730228 39.97 26.95 677.9 -105955 53479.7 -80.5924 -22.3306 -1767.47
671000 -557.189 730228 39.97 26.95 677.9 -106074 53415.6 11.4707 38.9295 -1721.97
672000 -573.203 730228 39.97 26.95 677.9 -105899 53529.6 -0.741964 5.45214 -1724.32
673000 -608.157 730228 39.97 26.95 677.9 -106081 53442 -123.896 39.6389 -1740.21
674000 -627.96 730228 39.97 26.95 677.9 -105928 53456.1 -89.762 17.265 -1811.38
675000 -649.442 730228 39.97 26.95 677.9 -105887 53457.1 -127.76 -8.51875 -1812.05
676000 -645.034 730228 39.97 26.95 677.9 -105886 53446.7 -129.467 -33.3654 -1772.27
677000 -584.575 730228 39.97 26.95 677.9 -105916 53433 -57.2971 21.4043 -1717.83
678000 -689.363 730228 39.97 26.95 677.9 -105806 53422.9 -123.883 -26.1076 -1918.1
679000 -668.926 730228 39.97 26.95 677.9 -105759 53443.3 -112.411 -24.3859 -1869.98
680000 -719.519 730228 39.97 26.95 677.9 -105981 53319.8 -165.507 -112.22 -1880.83
681000 -620.807 730228 39.97 26.95 677.9 -105835 53416.8 -108.562 7.31636 -1761.18
682000 -636.202 730228 39.97 26.95 677.9 -106007 53370.2 -137.553 15.929 -1786.98
683000 -692.257 730228 39.97 26.95 677.9 -105932 53463.6 -41.2883 -128.024 -1907.46
684000 -623.121 730228 39.97 26.95 677.9 -105943 53449.1 -62.5888 -53.0454 -1753.73
685000 -568.556 730228 39.97 26.95 677.9 -105866 53462 -51.7934 12.9437 -1666.82
686000 -697.1 730228 39.97 26.95 677.9 -105869 53422.8 -139.518 -121.433 -1830.35
687000 -593.444 730228 39.97 26.95 677.9 -105866 53402.1 23.6575 48.9128 -1852.9
688000 -598.491 730228 39.97 26.95 677.9 -106202 53254.5 -11.8696 31.2953 -1814.9
689000 -594.782 730228 39.97 26.95 677.9 -105977 53402.9 -33.4084 -31.2577 -1719.68
690000 -548.509 730228 39.97 26.95 677.9 -105841 53435 -46.8035 71.9478 -1670.67
691000 -577.332 730228 39.97 26.95 677.9 -105761 53479.4 -37.4494 34.5528 -1729.1
692000 -568.515 730228 39.97 26.95 677.9 -105846 53462.8 -33.8823 53.4684 -1725.13
693000 -611.657 730228 39.97 26.95 677.9 -105918 53465.3 -142.855 25.7959 -1717.91
694000 -601.785 730228 39.97 26.95 677.9 -105857 53466.3 -30.1674 -22.9877 -1752.2
695000 -648.101 730228 39.97 26.95 677.9 -105813 53490.1 -113.5 -45.2312 -1785.57
696000 -620.663 730228 39.97 26.95 677.9 -105829 53435.2 -2.2414 -70.7893 -1788.96
697000 -596.587 730228 39.97 26.95 677.9 -105958 53352.2 -24.7321 -25.7041 -1739.33
698000 -522.323 730228 39.97 26.95 677.9 -105927 53435.2 12.9179 60.9215 -1640.81
699000 -602.913 730228 39.97 26.95 677.9 -105748 53468.6 -154.99 46.7473 -1700.5
700000 -539.164 730228 39.97 26.95 677.9 -105964 53336.5 -24.4518 120.649 -1713.69
701000 -575.592 730228 39.97 26.95 677.9 -105851 53482 -64.4309 94.2981 -1756.64
702000 -464.679 730228 39.97 26.95 677.9 -106203 53398.1 -18.0822 115.436 -1491.39
703000 -508.392 730228 39.97 26.95 677.9 -106011 53455.1 42.2387 82.085 -1649.5
704000 -589.148 730228 39.97 26.95 677.9 -105970 53429.2 -47.1824 13.8476 -1734.11
705000 -580.628 730228 39.97 26.95 677.9 -105931 53519.9 -6.9805 -6.5687 -1728.33
706000 -599.986 730228 39.97 26.95 677.9 -106016 53374 -77.156 -17.2855 -1705.52
707000 -537.867 730228 39.97 26.95 677.9 -105952 53447.5 -75.724 59.3162 -1597.19
708000 -520.629 730228 39.97 26.95 677.9 -105896 53368.5 28.6434 105.059 -1695.59
709000 -595.068 730228 39.97 26.95 677.9 -105616 53512.6 -43.7908 15.0096 -1756.42
710000 -547.472 730228 39.97 26.95 677.9 -105773 53452 -27.519 47.3076 -1662.2
711000 -582.62 730228 39.97 26.95 677.9 -105960 53398.5 -83.9655 58.0588 -1721.95
712000 -572.225 730228 39.97 26.95 677.9 -105793 53513.5 -81.0009 42.1762 -1677.85
713000 -568.924 730228 39.97 26.95 677.9 -105888 53392.4 -29.7676 22.2972 -1699.3
714000 -514.983 730228 39.97 26.95 677.9 -105895 53456.8 -12.546 124.851 -1657.25
715000 -454.54 730228 39.97 26.95 677.9 -105985 53400.7 77.6027 173.089 -1614.31
716000 -482.994 730228 39.97 26.95 677.9 -105901 53446 41.7802 171.995 -1662.76
717000 -537.396 730228 39.97 26.95 677.9 -105711 53414.9 -66.4729 137.19 -1682.9
718000 -449.51 730228 39.97 26.95 677.9 -105720 53485.5 19.3663 197.088 -1564.98
719000 -529.127 730228 39.97 26.95 677.9 -105869 53417.7 -54.695 156.538 -1689.22
720000 -463.455 730228 39.97 26.95 677.9 -105822 53469.4 75.5793 97.2593 -1563.2
721000 -492.036 730228 39.97 26.95 677.9 -105850 53401.5 48.6294 110.965 -1635.7
722000 -501.577 730228 39.97 26.95 677.9 -106046 53347.3 -43.0402 95.1886 -1556.88
723000 -599.141 730228 39.97 26.95 677.9 -105948 53447.2 -96.523 49.0546 -1749.95
724000 -594.837 730228 39.97 26.95 677.9 -105563 53526 -132.636 38.1744 -1690.05
725000 -577.925 730228 39.97 26.95 677.9 -105896 53404.6 -109.847 68.7534 -1692.68
726000 -570.366 730228 39.97 26.95 677.9 -105919 53453.4 -90.7166 103.388 -1723.77
727000 -528.306 730228 39.97 26.95 677.9 -105962 53398.7 -10.7923 41.804 -1615.93
728000 -542.909 730228 39.97 26.95 677.9 -105695 53570.5 -38.5353 43.5579 -1633.75
729000 -592.214 730228 39.97 26.95 677.9 -105784 53456.2 -23.8745 65.8646 -1818.63
730000 -683.118 730228 39.97 26.95 677.9 -105799 53479.7 -133.713 -133.024 -1782.62
731000 -540.319 730228 39.97 26.95 677.9 -105876 53420 -5.38765 -17.9682 -1597.6
732000 -642.543 730228 39.97 26.95 677.9 -105888 53375.1 -198.028 10.2855 -1739.89
733000 -627.042 730228 39.97 26.95 677.9 -105870 53430.1 -116.959 -41.419 -1722.75
734000 -543.623 730228 39.97 26.95 677.9 -105868 53532.3 -20.2217 2.12748 -1612.78
735000 -641.954 730228 39.97 26.95 677.9 -105683 53460 -57.924 -32.7515 -1835.19
736000 -534.741 730228 39.97 26.95 677.9 -105949 53490.9 11.0385 74.6286 -1689.89
737000 -601.044 730228 39.97 26.95 677.9 -105992 53439.8 -99.3144 19.2454 -1723.06
738000 -531.585 730228 39.97 26.95 677.9 -106100 53373.6 -59.7691 79.2631 -1614.25
739000 -537.698 730228 39.97 26.95 677.9 -105969 53560.8 2.23727 63.3031 -1678.63
740000 -574.999 730228 39.97 26.95 677.9 -105884 53555.3 -29.1606 -14.7899 -1681.05
741000 -527.933 730228 39.97 26.95 677.9 -105929 53490.3 -14.0862 86.8853 -1656.6
742000 -575.997 730228 39.97 26.95 677.9 -106071 53432.5 -53.5772 36.7161 -1711.13
743000 -574.303 730228 39.97 26.95 677.9 -106026 53458 -24.0467 33.0286 -1731.89
744000 -575.828 730228 39.97 26.95 677.9 -105929 53421.6 -18.6104 -14.9722 -1693.9
745000 -538.863 730228 39.97 26.95 677.9 -106029 53411.7 -32.964 121.743 -1705.37
746000 -623.452 730228 39.97 26.95 677.9 -106039 53421.7 -128.648 -14.525 -1727.18
747000 -574.564 730228 39.97 26.95 677.9 -105953 53417 -14.8319 33.9475 -1742.81
748000 -567.979 730228 39.97 26.95 677.9 -106062 53316.4 -18.3744 36.2677 -1721.83
749000 -477.968 730228 39.97 26.95 677.9 -106110 53383.7 25.7403 192.375 -1652.02
750000 -617.346 730228 39.97 26.95 677.9 -105975 53419.2 -130.322 61.3572 -1783.07
751000 -542.659 730228 39.97 26.95 677.9 -106096 53449.8 47.3434 22.3056 -1697.63
752000 -539.082 730228 39.97 26.95 677.9 -106136 53443.5 -3.75852 0.980488 -1614.47
753000 -677.938 730228 39.97 26.95 677.9 -105970 53425.4 -202.721 -41.3036 -1789.79
754000 -601.154 730228 39.97 26.95 677.9 -105958 53477.1 -171.306 21.1691 -1653.33
755000 -584.417 730228 39.97 26.95 677.9 -106062 53421 -25.5932 -51.8961 -1675.76
756000 -556.751 730228 39.97 26.95 677.9 -105860 53470 -33.3646 47.1608 -1684.05
757000 -558.906 730228 39.97 26.95 677.9 -106005 53474.2 -48.8133 107.822 -1735.73
758000 -553.649 730228 39.97 26.95 677.9 -106053 53428.1 -28.088 50.2344 -1683.09
759000 -551.663 730228 39.97 26.95 677.9 -106025 53539.1 -34.018 61.7053 -1682.68
760000 -640.274 730228 39.97 26.95 677.9 -105918 53431.5 -115.011 -108.689 -1697.12
761000 -595.993 730228 39.97 26.95 677.9 -106067 53436.2 -25.8505 -14.7237 -1747.41
762000 -557.278 730228 39.97 26.95 677.9 -106046 53348.4 -80.7276 77.2082 -1668.31
763000 -588.715 730228 39.97 26.95 677.9 -106004 53476.3 -48.3361 -33.5667 -1684.24
764000 -619.672 730228 39.97 26.95 677.9 -105851 53484.3 -104.041 -66.0534 -1688.92
765000 -610.059 730228 39.97 26.95 677.9 -105762 53565.6 -68.39 16.2185 -1778.01
766000 -603.269 730228 39.97 26.95 677.9 -106079 53354.9 -7.71579 -10.1297 -1791.96
767000 -571.862 730228 39.97 26.95 677.9 -105940 53465.5 -110.489 104.41 -1709.51
768000 -618.031 730228 39.97 26.95 677.9 -105981 53368.4 -160.23 -11.945 -1681.92
769000 -592.1 730228 39.97 26.95 677.9 -105915 53508.7 -77.0616 54.536 -1753.77
770000 -658.979 730228 39.97 26.95 677.9 -105912 53487.9 -254.12 -42.7587 -1680.06
771000 -605.244 730228 39.97 26.95 677.9 -106072 53448.5 -82.2019 -71.0912 -1662.44
772000 -653.768 730228 39.97 26.95 677.9 -105823 53564.7 -178.73 -42.8296 -1739.74
773000 -689.561 730228 39.97 26.95 677.9 -106223 53319.8 -181.141 -99.0283 -1788.51
774000 -651.596 730228 39.97 26.95 677.9 -106201 53400 -111.4 -85.9298 -1757.46
775000 -598.392 730228 39.97 26.95 677.9 -106092 53455.9 -146.467 44.3847 -1693.09
776000 -549.347 730228 39.97 26.95 677.9 -106101 53495.4 -48.6107 55.6303 -1655.06
777000 -553.109 730228 39.97 26.95 677.9 -106077 53412.8 -17.121 -6.39671 -1635.81
778000 -513.688 730228 39.97 26.95 677.9 -106073 53484.5 -48.3939 93.8508 -1586.52
779000 -568.265 730228 39.97 26.95 677.9 -106122 53422.3 -70.8814 -42.9968 -1590.92
780000 -561.731 730228 39.97 26.95 677.9 -106096 53442.3 -73.698 26.6482 -1638.14
781000 -546.396 730228 39.97 26.95 677.9 -106074 53407.2 -38.5412 7.23052 -1607.88
782000 -598.447 730228 39.97 26.95 677.9 -106012 53427.8 -99.2776 1.06191 -1697.12
783000 -582.154 730228 39.97 26.95 677.9 -105901 53482.4 -71.0634 57.0238 -1732.42
784000 -466.289 730228 39.97 26.95 677.9 -105975 53390.8 90.5754 47.6841 -1537.13
785000 -410.354 730228 39.97 26.95 677.9 -105722 53558.8 167.102 149.931 -1548.1
786000 -513.732 730228 39.97 26.95 677.9 -105875 53452.8 18.0451 65.873 -1625.11
787000 -585.475 730228 39.97 26.95 677.9 -105887 53460.4 -86.7526 -7.44285 -1662.23
788000 -549.407 730228 39.97 26.95 677.9 -106007 53385 -105.024 15.8096 -1559.01
789000 -545.721 730228 39.97 26.95 677.9 -105798 53472.4 -35.4506 100.538 -1702.25
790000 -542.423 730228 39.97 26.95 677.9 -105930 53415.7 -83.8088 98.1758 -1641.64
791000 -496.285 730228 39.97 26.95 677.9 -105907 53469.7 -13.485 161.035 -1636.4
792000 -503.736 730228 39.97 26.95 677.9 -105770 53480 51.8312 88.0716 -1651.11
793000 -481.488 730228 39.97 26.95 677.9 -105894 53389.5 35.6208 108.777 -1588.86
794000 -540.776 730228 39.97 26.95 677.9 -105855 53456.2 -11.0962 54.4717 -1665.7
795000 -589.079 730228 39.97 26.95 677.9 -105626 53572.8 -118.195 91.0998 -1740.14
796000 -574.19 730228 39.97 26.95 677.9 -105930 53483.2 -127.895 102.779 -1697.45
797000 -571.326 730228 39.97 26.95 677.9 -105997 53469.2 -170.66 110.957 -1654.28
798000 -594.364 730228 39.97 26.95 677.9 -106121 53440.8 -52.6434 15.8092 -1746.26
799000 -572.839 730228 39.97 26.95 677.9 -106004 53447.2 -89.3215 36.0201 -1665.22
800000 -610.309 730228 39.97 26.95 677.9 -106194 53404.6 -108.843 -36.5474 -1685.54
801000 -531.579 730228 39.97 26.95 677.9 -106147 53423.2 27.0764 37.9176 -1659.73
802000 -593.939 730228 39.97 26.95 677.9 -106185 53423.3 -80.044 -17.7091 -1684.06
803000 -593.508 730228 39.97 26.95 677.9 -105854 53499 -149.522 31.0711 -1662.07
804000 -516.386 730228 39.97 26.95 677.9 -105945 53495.3 -52.3317 159.419 -1656.25
805000 -483.432 730228 39.97 26.95 677.9 -105866 53582.7 -30.1998 123.424 -1543.52
806000 -503.214 730228 39.97 26.95 677.9 -106111 53439 -38.7005 98.2317 -1569.17
807000 -496.097 730228 39.97 26.95 677.9 -105879 53459.6 56.8016 103.825 -1648.92
808000 -563.485 730228 39.97 26.95 677.9 -106018 53415.6 -99.7368 -9.56655 -1581.15
809000 -553.737 730228 39.97 26.95 677.9 -105970 53389.3 -45.4554 0.94003 -1616.7
810000 -510.224 730228 39.97 26.95 677.9 -106026 53404.5 9.61682 92.8457 -1633.13
811000 -533.22 730228 39.97 26.95 677.9 -105829 53434.6 -16.8964 16.2107 -1598.97
812000 -468.542 730228 39.97 26.95 677.9 -105852 53519.8 91.9034 66.19 -1563.72
813000 -495.614 730228 39.97 26.95 677.9 -105956 53388.1 -7.13686 84.1551 -1563.86
814000 -513.843 730228 39.97 26.95 677.9 -106006 53420.2 45.0695 48.0713 -1634.67
815000 -496.376 730228 39.97 26.95 677.9 -105688 53547 70.7311 9.11783 -1568.98
816000 -508.131 730228 39.97 26.95 677.9 -106196 53298.7 1.70625 130.647 -1656.75
817000 -585.094 730228 39.97 26.95 677.9 -105896 53460.6 -50.6396 30.8142 -1735.46
818000 -510.286 730228 39.97 26.95 677.9 -105980 53535.4 -74.9654 144.27 -1600.16
819000 -471.562 730228 39.97 26.95 677.9 -106159 53356.3 -14.9039 150.803 -1550.59
820000 -562.1 730228 39.97 26.95 677.9 -106047 53448.2 -68.7442 15.2942 -1632.85
821000 -601.738 730228 39.97 26.95 677.9 -105779 53503.1 -79.9926 -12.8042 -1712.42
822000 -589.524 730228 39.97 26.95 677.9 -105922 53459.1 -118.067 56.8285 -1707.33
823000 -548.419 730228 39.97 26.95 677.9 -106007 53491.7 -151.337 189.278 -1683.2
824000 -554.465 730228 39.97 26.95 677.9 -106161 53397.9 -114.287 165.192 -1714.3
825000 -533.101 730228 39.97 26.95 677.9 -105988 53416.6 -22.8217 17.7711 -1594.25
826000 -534.323 730228 39.97 26.95 677.9 -105807 53438.2 29.0398 -9.43747 -1622.57
827000 -491.578 730228 39.97 26.95 677.9 -105756 53591.7 34.6256 36.7117 -1546.07
828000 -490.435 730228 39.97 26.95 677.9 -105893 53481.4 37.4779 115.003 -1623.79
829000 -562.295 730228 39.97 26.95 677.9 -105900 53404.2 -23.2385 26.4383 -1690.08
830000 -503.325 730228 39.97 26.95 677.9 -105988 53372.9 -8.45575 52.0736 -1553.59
831000 -509.013 730228 39.97 26.95 677.9 -105970 53500.3 19.8473 102.481 -1649.37
832000 -582.431 730228 39.97 26.95 677.9 -106052 53436.9 -34.5218 13.3414 -1726.11
833000 -568.77 730228 39.97 26.95 677.9 -106198 53354.3 -90.1373 82.7294 -1698.9
834000 -554.841 730228 39.97 26.95 677.9 -105910 53503.2 -79.4027 108.35 -1693.47
835000 -597.895 730228 39.97 26.95 677.9 -106138 53456.9 -111.672 49.7086 -1731.72
836000 -584.446 730228 39.97 26.95 677.9 -106027 53416.7 -93.6716 72.139 -1731.81
837000 -575.841 730228 39.97 26.95 677.9 -105910 53472.9 -101.586 54.7623 -1680.7
838000 -510.993 730228 39.97 26.95 677.9 -105922 53457.3 -19.6046 63.6715 -1577.04
839000 -518.959 730228 39.97 26.95 677.9 -106109 53402.3 -6.03539 90.9705 -1641.81
840000 -597.195 730228 39.97 26.95 677.9 -105920 53431 -77.0124 28.8047 -1743.38
841000 -582.108 730228 39.97 26.95 677.9 -105956 53422.8 -101.351 60.7052 -1705.68
842000 -591.627 730228 39.97 26.95 677.9 -105796 53490.5 -92.2787 24.4204 -1707.02
843000 -640.776 730228 39.97 26.95 677.9 -105700 53492.8 -177.49 -6.08095 -1738.76
844000 -591.715 730228 39.97 26.95 677.9 -105906 53451.8 9.81818 -47.3086 -1737.65
845000 -507.197 730228 39.97 26.95 677.9 -105736 53493.1 27.5168 81.9203 -1631.03
846000 -541.406 730228 39.97 26.95 677.9 -105979 53388.9 -45.6073 6.55923 -1585.17
847000 -539.011 730228 39.97 26.95 677.9 -105897 53504.5 15.0441 29.3995 -1661.48
848000 -600.101 730228 39.97 26.95 677.9 -105996 53476 -51.6971 11.309 -1759.91
849000 -567.114 730228 39.97 26.95 677.9 -106113 53428.1 -23.7153 14.9525 -1692.58
850000 -591.084 730228 39.97 26.95 677.9 -106103 53336.4 -81.7465 28.8412 -1720.35
851000 -584.696 730228 39.97 26.95 677.9 -106047 53376.5 -57.112 -9.71699 -1687.26
852000 -546.489 730228 39.97 26.95 677.9 -106064 53388.6 -8.5856 73.9122 -1704.79
853000 -502.723 730228 39.97 26.95 677.9 -105936 53464.2 65.5884 44.7772 -1618.53
854000 -626.063 730228 39.97 26.95 677.9 -106180 53404 -108.405 -36.6211 -1733.16
855000 -513.663 730228 39.97 26.95 677.9 -105946 53445.4 -2.81354 65.4654 -1603.64
